Date,Open,High,Low,Close,Adj Close,Volume
2018-09-28,2184.000000,2190.000000,2159.550049,2184.500000,2025.903809,77824
2018-10-01,2186.000000,2273.000000,2186.000000,2255.800049,2092.027588,186123
2018-10-03,2246.100098,2253.850098,2155.000000,2162.449951,2005.454102,151560
2018-10-04,2161.000000,2161.000000,2058.649902,2064.250000,1914.383911,537593
2018-10-05,2059.800049,2119.850098,2024.000000,2103.100098,1950.413208,166182
2018-10-08,2106.500000,2122.899902,2048.000000,2080.100098,1929.083496,102738
2018-10-09,2080.000000,2108.000000,2054.399902,2090.500000,1938.727905,127278
2018-10-10,2110.000000,2110.000000,2030.199951,2043.050049,1894.723022,1935417
2018-10-11,1998.699951,2013.550049,1943.050049,1979.750000,1836.018555,358205
2018-10-12,1990.000000,1990.000000,1904.800049,1918.400024,1779.122314,650422
2018-10-15,1937.000000,1955.000000,1921.699951,1949.150024,1807.640137,174014
2018-10-16,1955.000000,1969.150024,1935.000000,1961.699951,1819.279053,168016
2018-10-17,1974.500000,1988.949951,1920.099976,1927.699951,1787.747314,306638
2018-10-19,1940.000000,1940.000000,1872.199951,1917.050049,1777.870605,123953
2018-10-22,1918.000000,1919.500000,1888.449951,1902.150024,1764.052368,55237
2018-10-23,1890.000000,1896.500000,1836.800049,1844.150024,1713.867188,114276
2018-10-24,1858.000000,1871.800049,1812.000000,1851.500000,1720.697998,172568
2018-10-25,1845.000000,1875.449951,1825.500000,1852.650024,1721.766846,90640
2018-10-26,1857.800049,1858.000000,1791.300049,1799.599976,1672.464478,167785
2018-10-29,1810.000000,1878.000000,1784.000000,1869.750000,1737.658936,140665
2018-10-30,1866.949951,1909.000000,1846.550049,1895.400024,1761.496582,143803
2018-10-31,1904.400024,1944.599976,1878.650024,1937.599976,1800.715210,136726
2018-11-01,1940.099976,1950.000000,1902.550049,1934.599976,1797.927246,98198
2018-11-02,1935.800049,1953.500000,1905.750000,1909.800049,1774.879150,132521
2018-11-05,1914.000000,1926.699951,1885.000000,1889.949951,1756.431763,89179
2018-11-06,1891.000000,1936.000000,1890.000000,1931.949951,1795.464478,94811
2018-11-07,1948.000000,1950.349976,1935.000000,1942.800049,1805.547974,24436
2018-11-09,1955.000000,1962.949951,1904.000000,1909.800049,1774.879150,70524
2018-11-12,1910.000000,1944.849976,1909.800049,1915.900024,1780.548218,80898
2018-11-13,1925.000000,1939.800049,1903.050049,1935.800049,1799.042603,46465
