Date,Open,High,Low,Close,Adj Close,Volume
2017-09-22,7132.000000,7191.250000,7090.649902,7167.899902,6600.377930,979
2017-09-25,7145.000000,7168.700195,7062.000000,7131.399902,6566.768555,971
2017-09-26,7150.000000,7172.000000,7050.000000,7072.149902,6512.208984,783
2017-09-27,7093.149902,7136.549805,7012.500000,7100.200195,6538.038086,1517
2017-09-28,7131.750000,7238.049805,7070.100098,7155.000000,6588.498535,1794
2017-09-29,7111.549805,7250.000000,7111.549805,7222.250000,6650.424316,967
2017-10-03,7264.000000,7375.500000,7255.700195,7313.100098,6734.081055,1559
2017-10-04,7270.000000,7350.000000,7233.750000,7325.600098,6745.592285,1598
2017-10-05,7329.899902,7332.649902,7233.100098,7257.000000,6682.422852,676
2017-10-06,7296.100098,7360.000000,7272.000000,7341.700195,6760.418457,737
2017-10-09,7343.149902,7373.549805,7260.000000,7291.000000,6713.730469,3169
2017-10-10,7334.600098,7336.000000,7271.000000,7288.299805,6711.245117,932
2017-10-11,7289.000000,7319.700195,7269.600098,7292.200195,6714.837402,962
2017-10-12,7299.899902,7480.000000,7299.899902,7380.750000,6796.375488,6223
2017-10-13,7382.000000,7403.649902,7319.149902,7340.649902,6759.450195,874
2017-10-16,7345.000000,7390.000000,7111.500000,7281.350098,6704.845215,2223
2017-10-17,7282.000000,7388.649902,7239.100098,7378.899902,6794.670898,1369
2017-10-18,7325.000000,7339.000000,7227.000000,7249.799805,6675.792480,1120
2017-10-19,7300.000000,7300.000000,7186.950195,7235.000000,6662.165527,490
2017-10-23,7262.399902,7316.549805,7202.049805,7245.200195,6671.557617,1597
2017-10-24,7220.000000,7261.000000,7213.950195,7243.549805,6670.038086,541
2017-10-25,7250.000000,7253.000000,7130.000000,7153.250000,6586.888184,2001
2017-10-26,7174.549805,7250.000000,7107.000000,7136.549805,6571.510742,1792
2017-10-27,7167.649902,7204.799805,7137.000000,7165.700195,6598.351563,576
2017-10-30,7200.000000,7235.000000,7185.649902,7209.750000,6638.914551,632
2017-10-31,7221.549805,7280.450195,7200.000000,7221.100098,6649.365723,931
2017-11-01,7240.799805,7370.000000,7225.000000,7310.450195,6731.641602,2397
2017-11-02,7310.399902,7328.250000,7241.000000,7268.149902,6692.690430,1150
2017-11-03,7340.000000,7425.000000,7162.799805,7408.549805,6821.973145,3457
2017-11-06,7450.000000,7730.000000,7283.700195,7597.350098,6995.825684,7177
2017-11-07,7596.000000,7761.000000,7596.000000,7695.000000,7085.744629,4499
2017-11-08,7685.600098,8000.000000,7535.100098,7827.899902,7208.122070,7196
2017-11-09,7848.700195,7900.000000,7771.149902,7793.049805,7176.030762,1649
2017-11-10,7799.000000,7856.450195,7650.000000,7770.100098,7154.897949,2284
2017-11-13,7924.000000,7945.000000,7655.649902,7714.649902,7103.838379,3844
2017-11-14,7770.000000,7770.200195,7610.000000,7648.450195,7042.879883,1662
2017-11-15,7670.899902,7750.000000,7553.200195,7704.649902,7094.630371,2901
2017-11-16,7766.000000,7818.700195,7646.950195,7659.600098,7053.147949,2548
2017-11-17,7696.450195,7720.000000,7670.000000,7689.149902,7080.356934,1156
2017-11-20,7666.000000,7822.899902,7666.000000,7721.299805,7109.961914,2075
2017-11-21,7751.149902,7774.950195,7714.750000,7749.700195,7136.114746,870
2017-11-22,7730.000000,7730.000000,7603.500000,7623.799805,7020.182129,2031
2017-11-23,7616.850098,7645.200195,7597.450195,7624.700195,7021.011230,510
2017-11-24,7646.700195,7649.799805,7480.000000,7510.100098,6915.483887,2070
2017-11-27,7461.000000,7532.000000,7436.000000,7503.299805,6909.221680,1480
2017-11-28,7524.399902,7555.899902,7470.000000,7496.450195,6902.914551,2129
2017-11-29,7450.000000,7551.000000,7405.149902,7501.649902,6907.703613,5116
2017-11-30,7480.000000,7677.549805,7480.000000,7650.000000,7044.306641,5110
2017-12-01,7620.000000,7750.799805,7620.000000,7703.649902,7093.711426,2175
2017-12-04,7704.000000,7729.000000,7634.399902,7692.350098,7083.304199,1751
2017-12-05,7700.000000,7725.700195,7650.049805,7695.000000,7085.744629,839
2017-12-06,7700.000000,7740.000000,7650.000000,7680.000000,7071.932129,6010
2017-12-07,7720.000000,7870.000000,7705.200195,7824.200195,7204.714844,4116
2017-12-08,7804.649902,7999.850098,7804.649902,7921.600098,7294.402344,7001
2017-12-11,7950.000000,8000.000000,7842.000000,7859.450195,7267.449219,1558
2017-12-12,7859.000000,7949.500000,7814.000000,7910.899902,7315.023438,1633
2017-12-13,7920.549805,7960.000000,7850.000000,7912.149902,7316.179688,1458
2017-12-14,8000.000000,8001.000000,7777.000000,7879.350098,7285.850098,2831
2017-12-15,7896.950195,7949.000000,7847.000000,7868.100098,7275.447266,1317
2017-12-18,7849.000000,7939.500000,7706.399902,7917.100098,7320.755859,1678
2017-12-19,7918.600098,7947.549805,7880.000000,7903.399902,7308.086426,1178
2017-12-20,7897.000000,7998.899902,7897.000000,7950.850098,7351.964355,4113
2017-12-21,7952.149902,7967.049805,7897.250000,7916.149902,7319.877930,698
2017-12-22,7903.649902,7920.000000,7840.049805,7867.500000,7274.893066,1222
2017-12-26,7880.000000,7893.450195,7819.950195,7827.549805,7237.951172,1735
2017-12-27,7835.000000,7840.000000,7720.000000,7741.250000,7158.151855,1277
2017-12-28,7781.250000,7825.000000,7695.000000,7720.899902,7139.335449,10799
2017-12-29,7737.850098,7876.000000,7736.399902,7845.000000,7254.088379,751
2018-01-01,7880.000000,7900.000000,7831.000000,7851.200195,7259.819824,1724
2018-01-02,7870.299805,7907.649902,7838.950195,7859.549805,7267.542480,844
2018-01-03,7887.000000,7936.250000,7845.000000,7855.399902,7263.704590,905
2018-01-04,7886.850098,7900.000000,7849.149902,7870.200195,7277.389648,840
2018-01-05,7860.000000,7874.899902,7832.049805,7840.350098,7249.787109,1191
2018-01-08,7860.000000,7980.000000,7849.950195,7952.350098,7353.351563,2623
2018-01-09,7946.700195,7970.000000,7712.250000,7796.149902,7208.916992,2918
2018-01-10,7780.000000,7860.000000,7660.000000,7825.299805,7235.871094,1095
2018-01-11,7849.649902,7892.899902,7831.049805,7855.950195,7264.212891,733
2018-01-12,7870.100098,7900.000000,7755.000000,7788.149902,7201.520020,1779
2018-01-15,7800.000000,7839.600098,7735.000000,7747.200195,7163.654785,1373
2018-01-16,7758.100098,7810.049805,7736.750000,7757.750000,7173.409180,9939
2018-01-17,7779.299805,7799.200195,7690.000000,7758.649902,7174.242676,2376
2018-01-18,7801.000000,7822.399902,7690.299805,7770.700195,7185.384277,1925
2018-01-19,7757.500000,7790.200195,7684.100098,7692.200195,7112.797363,781
2018-01-22,7692.200195,7699.000000,7647.100098,7658.649902,7081.773926,1500
2018-01-23,7661.000000,7674.000000,7572.049805,7591.600098,7019.773926,2186
2018-01-24,7620.000000,7621.000000,7546.000000,7575.450195,7004.841309,3189
2018-01-25,7550.000000,7609.000000,7452.000000,7513.100098,6947.187012,2577
2018-01-29,7525.000000,7566.549805,7469.750000,7534.750000,6967.207031,1628
2018-01-30,7505.850098,7505.850098,7399.000000,7436.750000,6876.588867,61629
2018-01-31,7436.649902,7505.850098,7436.649902,7464.799805,6902.524414,594
2018-02-01,7500.000000,7513.100098,7282.399902,7305.899902,6755.594727,3358
2018-02-02,7297.850098,7631.049805,7122.000000,7140.799805,6602.929688,8032
2018-02-05,7209.950195,7209.950195,7000.049805,7132.799805,6595.531738,76314
2018-02-06,7014.299805,7048.950195,6980.000000,7012.200195,6484.017090,3875
2018-02-07,7099.000000,7121.299805,6988.000000,7013.850098,6485.542969,19843
2018-02-08,7045.450195,7090.500000,6887.750000,6991.200195,6464.598633,32444
2018-02-09,7025.000000,7025.000000,6940.000000,6959.049805,6434.870117,1698
2018-02-12,7020.000000,7198.000000,7020.000000,7136.500000,6598.954102,3838
2018-02-14,7186.549805,7372.700195,7186.549805,7260.100098,6713.244141,2732
2018-02-15,7480.000000,7640.000000,7429.500000,7585.350098,7013.995605,19915
2018-02-16,7658.000000,7714.899902,7580.000000,7590.100098,7018.387207,5546
2018-02-19,7610.049805,7610.049805,7494.000000,7512.399902,6946.538574,3757
2018-02-20,7564.899902,7610.600098,7480.000000,7554.850098,6985.792969,2313
2018-02-21,7602.250000,7608.000000,7561.899902,7593.450195,7021.484863,1795
2018-02-22,7575.000000,7654.399902,7476.049805,7540.450195,6972.477539,3308
2018-02-23,7544.000000,7613.450195,7544.000000,7582.500000,7011.359863,1959
2018-02-26,7600.000000,7648.899902,7562.700195,7615.500000,7041.873535,2320
2018-02-27,7622.049805,7789.899902,7601.049805,7761.200195,7176.600098,4310
2018-02-28,7747.399902,7864.549805,7717.000000,7764.350098,7179.511719,2150
2018-03-01,7777.000000,7876.100098,7777.000000,7850.549805,7259.219238,2456
2018-03-05,7851.000000,7864.299805,7695.350098,7714.350098,7133.278809,2479
2018-03-06,7744.000000,7779.049805,7677.000000,7687.549805,7108.496582,6938
2018-03-07,7689.000000,7793.350098,7656.100098,7705.600098,7125.187988,1867
2018-03-08,7759.000000,7780.000000,7706.000000,7711.799805,7130.920898,1116
2018-03-09,7735.899902,7735.899902,7644.250000,7650.549805,7074.283691,3215
2018-03-12,7700.000000,7700.000000,7584.950195,7620.399902,7046.404297,3321
2018-03-13,7675.000000,7778.399902,7671.000000,7703.450195,7123.199707,3621
2018-03-14,7700.000000,7706.149902,7627.799805,7654.700195,7078.121582,21153
2018-03-15,7688.750000,7735.950195,7685.000000,7717.299805,7136.006836,6136
2018-03-16,7730.000000,7766.299805,7669.200195,7693.250000,7113.767578,1383
2018-03-19,7711.100098,7711.399902,7642.799805,7664.399902,7087.090332,1030
2018-03-20,7694.500000,7879.000000,7694.500000,7841.049805,7250.435059,6115
2018-03-21,7899.950195,7958.000000,7780.000000,7852.500000,7261.023438,3468
2018-03-22,7840.000000,7919.950195,7838.399902,7846.149902,7255.151855,2632
2018-03-23,7844.000000,7844.000000,7768.000000,7797.549805,7210.211914,2531
2018-03-26,7845.000000,7905.549805,7720.000000,7813.250000,7224.729004,33494
2018-03-27,7856.399902,8169.000000,7836.000000,8083.850098,7474.945801,18075
2018-03-28,8169.000000,8235.000000,8125.000000,8202.150391,7584.335449,6192
2018-04-02,8201.000000,8321.400391,8167.750000,8309.099609,7683.230469,3141
2018-04-03,8285.000000,8374.000000,8285.000000,8360.700195,7730.942383,1738
2018-04-04,8341.000000,8394.000000,8332.799805,8358.799805,7729.185547,5206
2018-04-05,8397.299805,8400.599609,8366.049805,8395.700195,7763.307617,995
2018-04-06,8355.000000,8407.500000,8320.500000,8355.500000,7726.134277,1402
2018-04-09,8359.900391,8400.349609,8350.000000,8388.549805,7756.695313,2007
2018-04-10,8400.799805,8552.349609,8385.000000,8503.450195,7862.941895,2023
2018-04-11,8510.299805,8510.299805,8392.900391,8473.599609,7835.337891,1662
2018-04-12,8475.000000,8698.000000,8325.599609,8627.349609,7977.507813,28370
2018-04-13,8627.500000,8739.700195,8617.799805,8692.299805,8037.566406,2354
2018-04-16,8689.950195,8777.700195,8669.000000,8744.700195,8086.018066,1963
2018-04-17,8755.000000,9035.000000,8755.000000,9015.950195,8336.837891,8689
2018-04-18,9028.000000,9119.950195,8971.650391,8987.099609,8310.160156,2605
2018-04-19,8960.049805,9200.000000,8960.049805,9153.500000,8464.024414,2469
2018-04-20,9151.000000,9246.349609,9123.099609,9165.400391,8475.031250,1710
2018-04-23,9130.000000,9166.000000,8888.450195,8924.450195,8252.228516,14468
2018-04-24,8944.000000,9017.650391,8809.400391,8823.299805,8158.698730,5447
2018-04-25,8866.549805,8899.549805,8668.049805,8734.650391,8076.726563,1922
2018-04-26,8799.799805,9189.950195,8799.799805,9061.549805,8379.001953,3917
2018-04-27,9050.000000,9125.950195,8866.549805,9057.500000,8375.255859,3000
2018-04-30,9090.000000,9447.500000,9090.000000,9406.349609,8697.832031,3581
2018-05-02,9400.000000,9490.000000,9212.000000,9224.000000,8529.214844,2611
2018-05-03,9252.000000,9285.299805,9025.000000,9120.099609,8433.143555,2570
2018-05-04,9109.900391,9142.700195,9090.049805,9103.150391,8417.470703,1077
2018-05-07,9120.049805,9234.950195,8900.000000,9088.400391,8403.832031,2134
2018-05-08,9174.549805,9174.549805,9085.750000,9116.950195,8430.229492,6221
2018-05-09,9103.099609,9152.500000,9012.349609,9092.000000,8407.159180,13137
2018-05-10,9150.000000,9207.549805,8934.799805,8986.450195,8309.560547,4032
2018-05-11,9250.000000,9609.549805,9160.049805,9506.599609,8790.529297,14098
2018-05-14,9506.599609,9597.150391,9498.900391,9573.450195,8852.344727,2114
2018-05-15,9577.000000,9661.900391,9471.900391,9547.450195,8828.303711,2462
2018-05-16,9490.250000,9670.049805,9467.799805,9637.599609,8951.980469,2565
2018-05-17,9660.000000,9865.000000,9547.900391,9695.150391,9026.980469,3989
2018-05-18,9707.950195,9850.000000,9650.000000,9688.750000,9021.019531,2990
2018-05-21,9688.000000,9740.250000,9453.099609,9479.849609,8826.518555,2608
2018-05-22,9499.000000,9647.950195,9428.950195,9616.049805,8953.332031,899
2018-05-23,9636.000000,9704.900391,9617.000000,9634.950195,8970.928711,758
2018-05-24,9656.000000,9711.549805,9615.000000,9657.750000,8992.156250,1647
2018-05-25,9651.299805,9790.000000,9643.799805,9729.849609,9059.289063,1218
2018-05-28,9711.000000,9782.000000,9628.000000,9669.450195,9003.050781,1222
2018-05-29,9631.000000,9636.900391,9497.500000,9518.750000,8862.735352,1291
2018-05-30,9494.049805,9584.950195,9494.049805,9537.299805,8880.006836,953
2018-05-31,9550.000000,9795.000000,9550.000000,9657.750000,8992.156250,8532
2018-06-01,9669.000000,9998.000000,9660.000000,9898.250000,9216.083008,4292
2018-06-04,9950.000000,9999.000000,9745.500000,9810.400391,9134.287109,52375
2018-06-05,9810.000000,9836.400391,9505.500000,9542.049805,8884.427734,2365
2018-06-06,9545.200195,9800.000000,9545.200195,9757.250000,9084.801758,1762
2018-06-07,9781.400391,9839.950195,9739.000000,9791.400391,9116.594727,1114
2018-06-08,9814.000000,9956.000000,9778.150391,9889.400391,9207.843750,2119
2018-06-11,9888.000000,10050.000000,9880.650391,9901.349609,9218.967773,1821
2018-06-12,9987.849609,9987.849609,9825.000000,9838.700195,9160.636719,1854
2018-06-13,9867.000000,9881.849609,9797.000000,9827.099609,9149.835938,794
2018-06-14,9838.099609,9846.549805,9660.000000,9754.200195,9081.959961,1175
2018-06-15,9761.000000,9799.000000,9678.450195,9736.450195,9065.432617,1667
2018-06-18,9764.799805,9783.049805,9580.000000,9624.000000,8960.733398,1544
2018-06-19,9640.000000,9800.000000,9509.150391,9613.000000,8950.491211,3062
2018-06-20,9666.000000,9765.000000,9664.900391,9729.599609,9059.055664,1817
2018-06-21,9750.000000,9912.599609,9658.650391,9841.700195,9163.428711,2465
2018-06-22,9838.000000,9902.599609,9760.049805,9870.750000,9190.475586,1335
2018-06-25,9878.000000,10000.000000,9852.500000,9901.049805,9218.688477,1778
2018-06-26,9893.000000,10157.950195,9893.000000,10073.049805,9378.836914,4051
2018-06-27,10082.000000,10190.000000,9942.150391,9991.799805,9303.183594,3204
2018-06-28,9991.000000,10094.900391,9752.000000,9785.549805,9111.150391,1756
2018-06-29,9843.099609,9899.900391,9770.000000,9808.549805,9132.563477,1479
2018-07-02,9837.799805,9837.799805,9745.049805,9771.799805,9098.347656,883
2018-07-03,9797.000000,9838.000000,9729.950195,9771.349609,9097.927734,1486
2018-07-04,9797.000000,9898.000000,9783.000000,9866.799805,9186.799805,2311
2018-07-05,9870.049805,9999.000000,9870.049805,9964.299805,9277.580078,1602
2018-07-06,9959.000000,10058.349609,9933.000000,9948.700195,9263.055664,1417
2018-07-09,9952.500000,9964.900391,9880.000000,9904.599609,9221.995117,847
2018-07-10,9904.599609,10060.000000,9901.049805,10010.099609,9320.224609,1280
2018-07-11,10010.000000,10290.000000,9953.299805,10166.849609,9466.170898,4361
2018-07-12,10188.000000,10257.099609,10002.049805,10022.799805,9332.049805,2633
2018-07-13,10100.000000,10200.049805,10063.849609,10150.799805,9451.228516,1661
2018-07-16,10150.000000,10248.000000,10150.000000,10210.549805,9506.858398,1113
2018-07-17,10215.000000,10574.000000,10210.000000,10531.650391,9805.830078,8464
2018-07-18,10556.750000,10556.750000,10300.000000,10409.250000,9691.866211,3938
2018-07-19,10383.450195,10391.500000,10231.450195,10287.099609,9578.135742,1116
2018-07-20,10253.950195,10431.349609,10210.049805,10351.099609,9637.721680,1443
2018-07-23,10500.000000,10500.000000,10345.400391,10415.700195,9697.870117,9587
2018-07-24,10469.900391,10469.900391,10255.000000,10298.150391,9588.420898,2904
2018-07-25,10330.700195,10352.099609,10192.549805,10269.549805,9561.793945,924
2018-07-26,10222.000000,10350.000000,10200.000000,10318.049805,9606.950195,1125
2018-07-27,10333.000000,10380.849609,10164.299805,10295.799805,9586.233398,2246
2018-07-30,10270.250000,10300.650391,10086.000000,10127.349609,9429.393555,1605
2018-07-31,10154.099609,10599.000000,10118.250000,10537.200195,9810.997070,3679
2018-08-01,10600.000000,10888.000000,10556.750000,10805.250000,10060.573242,5032
2018-08-02,10829.200195,10862.599609,10612.650391,10755.200195,10013.973633,3705
2018-08-03,10797.000000,10823.049805,10208.549805,10313.299805,9602.528320,11097
2018-08-06,10485.000000,10650.000000,10400.000000,10521.849609,9796.703125,9323
2018-08-07,10565.299805,10647.549805,10500.000000,10530.549805,9804.804688,2558
2018-08-08,10630.000000,10820.000000,10568.549805,10771.349609,10029.011719,2691
2018-08-09,10771.349609,10970.000000,10771.349609,10887.000000,10136.690430,24034
2018-08-10,10900.000000,11000.000000,10655.299805,10690.650391,9972.193359,38760
2018-08-13,10800.000000,10916.099609,10695.000000,10836.000000,10107.773438,15261
2018-08-14,10838.000000,10949.950195,10788.000000,10885.150391,10153.621094,29463
2018-08-16,10888.000000,10946.849609,10800.000000,10868.200195,10137.808594,1568
2018-08-17,10887.000000,10930.599609,10797.000000,10875.349609,10144.477539,1935
2018-08-20,10888.000000,10947.799805,10843.700195,10876.799805,10145.829102,1800
2018-08-21,10830.900391,10988.849609,10829.200195,10887.799805,10156.092773,2537
2018-08-23,10885.000000,11590.000000,10885.000000,11546.049805,10770.105469,15918
2018-08-24,11555.000000,11555.000000,11304.900391,11369.299805,10605.232422,3205
2018-08-27,11395.000000,11520.799805,11300.000000,11335.000000,10573.238281,4940
2018-08-28,11333.200195,11417.849609,11301.049805,11344.549805,10582.147461,2440
2018-08-29,11416.549805,11515.000000,11295.000000,11322.500000,10561.577148,3714
2018-08-30,11322.500000,11455.950195,11270.349609,11288.700195,10530.050781,1689
2018-08-31,11335.049805,11667.950195,11335.000000,11576.599609,10798.602539,14797
2018-09-03,11700.000000,11700.000000,11260.000000,11301.500000,10541.988281,2059
2018-09-04,11330.000000,11330.000000,10782.150391,10837.150391,10108.846680,4312
2018-09-05,10831.000000,10836.049805,10180.000000,10401.799805,9702.753906,10946
2018-09-06,10452.000000,10554.950195,10243.349609,10336.549805,9641.886719,10635
2018-09-07,10499.200195,10650.000000,10317.650391,10446.500000,9744.449219,14283
2018-09-10,10446.500000,10520.049805,10292.299805,10325.599609,9631.674805,4223
2018-09-11,10332.849609,10374.299805,10030.000000,10059.049805,9383.039063,3617
2018-09-12,10046.200195,10460.000000,10040.099609,10371.450195,9674.443359,16828
2018-09-14,10539.000000,10565.500000,10229.200195,10341.500000,9646.504883,3066
2018-09-17,10318.450195,10318.450195,10122.000000,10165.500000,9482.334961,2871
2018-09-18,10214.599609,10463.950195,10200.000000,10280.250000,9589.371094,4095
2018-09-19,10499.000000,10499.000000,10135.000000,10152.700195,9470.394531,2014
2018-09-21,10209.150391,10261.500000,9211.299805,9765.150391,9108.889648,10848
2018-09-24,9869.299805,9879.900391,9610.000000,9650.650391,9002.084961,4791
2018-09-25,9650.000000,9840.000000,9391.049805,9727.049805,9073.350586,10064
2018-09-26,9850.000000,9850.000000,9544.400391,9707.250000,9054.879883,6494
2018-09-27,9800.000000,9840.849609,9480.150391,9564.200195,8921.443359,3073
2018-09-28,9699.000000,9817.250000,9575.000000,9705.700195,9053.435547,4435
2018-10-01,9750.000000,9855.000000,9475.000000,9625.500000,8978.625000,4189
2018-10-03,9625.099609,9625.099609,9323.000000,9344.049805,8716.087891,7146
2018-10-04,9340.000000,9445.900391,9100.650391,9361.700195,8732.552734,8440
2018-10-05,9205.049805,9489.950195,9150.000000,9386.150391,8755.359375,6156
2018-10-08,9400.000000,9487.750000,9241.500000,9385.049805,8754.333008,5475
2018-10-09,9400.000000,9581.000000,9250.000000,9487.150391,8849.571289,4683
2018-10-10,9466.000000,9650.000000,9425.099609,9526.299805,8886.089844,6692
2018-10-11,9301.049805,9520.000000,9080.099609,9373.549805,8743.606445,5239
2018-10-12,9499.000000,9750.000000,9410.000000,9700.750000,9048.815430,7095
2018-10-15,9724.049805,9724.049805,9550.950195,9666.400391,9016.776367,1848
2018-10-16,9667.000000,9755.500000,9636.400391,9734.200195,9080.018555,2382
2018-10-17,9820.349609,9865.849609,9685.000000,9720.799805,9067.520508,3611
2018-10-19,9650.500000,9671.950195,9480.500000,9602.799805,8957.451172,23672
2018-10-22,9730.000000,9849.000000,9600.750000,9646.500000,8998.213867,2110
2018-10-23,9205.000000,9544.599609,9205.000000,9342.349609,8714.502930,6812
2018-10-24,9350.000000,9600.000000,9350.000000,9520.700195,8880.869141,31951
2018-10-25,9490.000000,9580.000000,9427.750000,9517.299805,8877.695313,2786
2018-10-26,9560.750000,9700.000000,9462.450195,9540.450195,8899.291992,2825
2018-10-29,9800.000000,9863.000000,9610.000000,9697.450195,9045.740234,11055
2018-10-30,9740.000000,9761.650391,9628.599609,9712.549805,9059.823242,10086
2018-10-31,9740.000000,10145.000000,9733.400391,10122.099609,9441.850586,9033
2018-11-01,10329.000000,10329.000000,9902.000000,9956.049805,9286.960938,3647
2018-11-02,10041.750000,10329.000000,9993.650391,10230.099609,9542.593750,20821
2018-11-05,10234.500000,10395.000000,10230.000000,10321.400391,9627.756836,3045
2018-11-06,10350.000000,10407.349609,10090.250000,10168.849609,9485.458008,11866
2018-11-07,10168.000000,10256.000000,10100.049805,10235.950195,9548.050781,522
2018-11-09,10274.049805,10371.400391,10160.000000,10224.049805,9536.951172,1425
2018-11-12,10299.000000,10339.700195,10069.099609,10116.500000,9436.626953,27192
2018-11-13,10140.299805,10235.650391,10096.400391,10165.450195,9482.288086,2397
2018-11-14,10227.849609,10448.000000,10158.950195,10448.000000,9745.848633,7380
2018-11-15,10418.299805,10486.099609,10334.000000,10447.799805,9745.661133,4594
2018-11-16,10500.000000,10694.900391,10395.000000,10655.049805,9938.983398,4971
2018-11-19,10671.000000,10777.000000,10164.849609,10359.599609,9663.387695,3561
2018-11-20,10498.900391,10500.049805,10170.000000,10249.000000,9560.220703,4656
2018-11-21,10266.250000,10341.450195,10195.250000,10257.400391,9568.058594,1076
2018-11-22,10270.000000,10448.599609,10238.349609,10313.000000,9619.922852,2322
2018-11-26,10358.200195,10538.000000,10300.900391,10449.849609,9747.573242,34056
2018-11-27,10450.000000,10600.000000,10284.549805,10518.750000,9811.844727,2908
2018-11-28,10525.000000,10745.750000,10525.000000,10702.049805,9982.827148,51322
2018-11-29,10758.000000,10758.000000,10400.000000,10603.549805,9890.945313,39727
2018-11-30,10660.000000,10800.000000,10595.200195,10718.950195,9998.591797,4339
2018-12-03,10809.099609,10821.700195,10648.849609,10746.650391,10024.428711,1970
2018-12-04,10755.799805,10760.000000,10560.400391,10589.650391,9877.978516,1112
2018-12-05,10559.250000,10562.950195,10446.299805,10484.549805,9779.943359,1295
2018-12-06,10440.000000,10440.000000,10245.950195,10304.299805,9611.806641,2244
2018-12-07,10433.000000,10530.000000,10374.299805,10402.750000,9703.640625,6351
2018-12-10,10399.000000,10428.700195,10279.049805,10380.049805,9682.464844,3705
2018-12-11,10380.000000,10798.349609,10339.200195,10633.299805,9918.696289,3496
2018-12-12,10603.000000,10875.500000,10602.650391,10826.150391,10146.294922,2552
2018-12-13,10903.000000,11191.000000,10899.000000,10990.500000,10300.326172,4091
2018-12-14,10999.000000,11162.900391,10915.950195,10972.549805,10283.501953,2174
2018-12-17,11066.000000,11290.000000,11066.000000,11181.950195,10479.751953,8469
2018-12-18,11186.849609,11279.000000,11026.349609,11093.400391,10396.764648,1566
2018-12-19,11155.000000,11700.049805,11130.450195,11181.900391,10479.705078,1663
2018-12-20,11099.000000,11408.799805,11099.000000,11206.599609,10502.853516,2296
2018-12-21,11288.000000,11312.299805,10956.049805,11011.700195,10320.195313,1592
2018-12-24,11119.049805,11219.299805,10849.000000,10931.250000,10244.794922,864
2018-12-26,10950.000000,10975.500000,10750.150391,10764.299805,10088.330078,3768
2018-12-27,10850.000000,10971.000000,10833.099609,10936.299805,10249.527344,4675
2018-12-28,11009.000000,11287.849609,10960.000000,11235.599609,10530.032227,13721
2018-12-31,11350.000000,11362.049805,11043.000000,11107.250000,10409.743164,13836
2019-01-01,11112.000000,11226.849609,10991.049805,11061.900391,10367.241211,6029
2019-01-02,11001.599609,11145.000000,10941.150391,11041.049805,10347.700195,1702
2019-01-03,11133.450195,11499.000000,11050.000000,11191.099609,10488.326172,28106
2019-01-04,11200.000000,11200.000000,10666.900391,10878.299805,10195.170898,14436
2019-01-07,10870.000000,10940.250000,10719.250000,10779.450195,10102.526367,5916
2019-01-08,10853.650391,11232.900391,10701.049805,11016.799805,10324.972656,13964
2019-01-09,11107.349609,11276.849609,11086.799805,11252.200195,10545.588867,4675
2019-01-10,11260.000000,11467.799805,11157.549805,11416.849609,10699.901367,8937
2019-01-11,11400.049805,11446.650391,11175.599609,11265.049805,10557.633789,1654
